표적,시각,알수,현재,전체
sngl_0811,692,2,93,102
sngl_0811,693,2,93,102
sngl_0811,694,1,93,102
sngl_0811,695,1,93,102
sngl_0811,696,2,93,102
sngl_0811,698,1,1,159
sngl_0811,703,2,1,177
sngl_0811,706,2,22,177
sngl_0811,710,2,69,177
sngl_0811,711,2,70,177
sngl_0811,712,2,35,177
sngl_0811,713,2,100,177
sngl_0811,714,2,115,177
sngl_0811,716,2,128,177
sngl_0811,720,2,134,177
sngl_0811,722,2,135,177
sngl_0811,723,2,135,177
sngl_0811,724,1,135,177
sngl_0811,725,2,135,177
sngl_0811,726,2,135,177
sngl_0811,727,2,135,177
sngl_0811,729,1,135,177
sngl_0811,730,2,135,177
sngl_0811,731,2,135,177
sngl_0811,732,2,135,177
sngl_0811,733,2,135,177
sngl_0811,734,1,135,177
sngl_0811,735,2,135,177
sngl_0811,736,2,135,177
sngl_0811,737,2,135,177
sngl_0811,738,2,135,177
sngl_0811,739,1,135,177
sngl_0811,740,2,135,177
sngl_0811,741,2,135,177
sngl_0811,743,1,135,177
sngl_0811,744,1,135,177
sngl_0811,745,1,135,177
sngl_0811,746,2,135,177
sngl_0811,747,2,135,177
sngl_0811,748,1,135,177
sngl_0811,749,1,135,177
sngl_0811,750,1,135,177
sngl_0811,751,2,135,177
sngl_0811,752,2,135,177
sngl_0811,753,2,135,177
sngl_0811,754,2,135,177
sngl_0811,755,1,135,177
sngl_0811,756,2,135,177
sngl_0811,757,2,135,177
sngl_0811,758,1,135,177
sngl_0811,759,2,135,177
sngl_0811,760,1,135,177
sngl_0811,761,2,135,177
sngl_0811,762,2,135,177
sngl_0811,763,1,135,177
sngl_0811,764,1,135,177
sngl_0811,765,1,135,177
sngl_0811,766,2,135,177
sngl_0811,767,2,135,177
sngl_0811,768,1,135,177
sngl_0811,769,1,135,177
sngl_0811,770,1,135,177
sngl_0811,771,2,135,177
sngl_0811,772,2,135,177
sngl_0811,773,1,135,177
sngl_0811,778,2,135,177
sngl_0811,951,2,135,177
sngl_0811,957,2,1,159
sngl_0811,959,1,3,159
sngl_0811,960,2,6,199
sngl_0811,961,2,19,162
sngl_0811,962,2,28,189
sngl_0811,965,2,45,159
sngl_0811,966,2,60,169
sngl_0811,969,1,60,159
sngl_0811,970,2,60,159
sngl_0811,971,2,60,159
sngl_0811,972,2,80,159
sngl_0811,973,1,60,159
sngl_0811,974,1,60,159
sngl_0811,975,2,60,159
sngl_0811,976,2,60,159
sngl_0811,977,2,60,159
sngl_0811,978,1,60,159
sngl_0811,979,1,60,159
sngl_0811,980,2,60,159
sngl_0811,981,2,60,159
sngl_0811,982,2,80,159
sngl_0811,983,1,80,159
sngl_0811,984,1,80,159
sngl_0811,985,2,80,159
sngl_0811,986,2,80,159
sngl_0811,987,2,80,159
sngl_0811,988,1,80,159
sngl_0811,989,1,60,159
sngl_0811,990,2,60,159
sngl_0811,991,2,60,159
sngl_0811,992,2,60,159
sngl_0811,993,1,60,159
sngl_0811,994,1,60,159
sngl_0811,995,2,60,159
sngl_0811,996,2,80,159
sngl_0811,997,2,80,159
sngl_0811,998,1,80,159
sngl_0811,999,1,80,159
sngl_0811,1000,2,60,159
sngl_0811,1001,2,60,159
sngl_0811,1002,2,60,159
sngl_0811,1003,1,60,159
sngl_0811,1004,1,60,159
sngl_0811,1005,2,60,159
sngl_0811,1006,2,80,159
sngl_0811,1007,2,60,159
sngl_0811,1008,1,60,159
sngl_0811,1009,1,60,159
sngl_0811,1010,2,60,159
sngl_0811,1011,2,60,159
sngl_0811,1012,2,60,159
sngl_0811,1013,1,60,159
sngl_0811,1014,1,60,159
sngl_0811,1015,2,80,159
sngl_0811,1016,2,80,159
sngl_0811,1017,2,60,159
sngl_0811,1018,1,80,159
sngl_0811,1019,1,60,159
sngl_0811,1020,2,80,159
sngl_0811,1021,2,60,159
sngl_0811,1022,2,60,159
sngl_0811,1023,1,60,159
sngl_0811,1024,1,60,159
sngl_0811,1025,2,60,159
sngl_0811,1026,2,80,159
sngl_0811,1027,2,80,159
sngl_0811,1028,1,80,159
sngl_0811,1029,1,60,159
sngl_0811,1030,2,80,159
sngl_0811,1031,2,80,159
sngl_0811,1032,2,60,159
sngl_0811,1033,1,60,159
sngl_0811,1034,1,60,159
sngl_0811,1462,13,3,19
sngl_0811,1463,12,3,19
sngl_0811,1464,13,3,19
sngl_0811,1465,8,9,19
sngl_0811,1468,8,6,19
sngl_0811,1469,9,6,19
sngl_0811,1470,9,6,19
sngl_0811,1471,9,6,19
sngl_0811,1472,9,6,19
sngl_0811,1473,8,6,19
sngl_0811,1474,8,6,19
sngl_0811,1475,9,6,19
sngl_0811,1476,9,6,19
sngl_0811,1477,9,6,19
sngl_0811,1478,8,6,19
sngl_0811,1479,8,6,19
sngl_0811,1480,9,6,19
sngl_0811,1481,9,6,19
sngl_0811,1482,9,6,19
sngl_0811,1483,8,6,19
sngl_0811,1484,8,6,19
sngl_0811,1485,8,6,19
sngl_0811,1486,10,7,19
sngl_0811,1489,12,19,19
sngl_0811,1490,13,2,19
sngl_0811,1491,8,8,39
sngl_0811,1492,8,5,19
sngl_0811,1494,8,9,19
sngl_0811,1495,8,10,19
sngl_0811,1497,10,11,19
sngl_0811,1498,10,11,19
sngl_0811,1499,9,11,19
sngl_0811,1500,10,11,19
sngl_0811,1501,9,11,19
sngl_0811,1502,10,11,19
sngl_0811,1503,10,11,19
sngl_0811,1504,9,11,19
sngl_0811,1505,10,11,19
sngl_0811,1506,9,11,19
sngl_0811,1507,10,11,19
sngl_0811,1508,10,11,19
sngl_0811,1509,9,11,19
sngl_0811,1510,10,11,19
sngl_0811,1511,9,11,19
sngl_0811,1512,10,11,19
sngl_0811,1513,10,11,19
sngl_0811,1514,9,11,19
sngl_0811,1515,10,11,19
sngl_0811,1516,9,11,19
sngl_0811,1517,10,11,19
sngl_0811,1518,10,11,19
sngl_0811,1519,9,11,19
sngl_0811,1520,10,11,19
sngl_0811,1521,9,11,19
sngl_0811,1523,8,15,19
sngl_0811,1526,8,18,19
sngl_0811,1527,8,18,19
sngl_0811,1528,7,18,19
sngl_0811,1529,8,18,19
sngl_0811,1530,8,18,19
sngl_0811,1531,13,19,19
sngl_0811,1534,13,3,19
sngl_0811,1535,10,4,19
sngl_0811,1537,7,10,19
sngl_0811,1538,8,10,19
sngl_0811,1545,9,11,332
sngl_0811,1702,9,11,332
sngl_0811,1703,9,11,332
sngl_0811,1704,9,11,332
sngl_0811,1705,8,11,332
sngl_0811,1706,8,11,332
sngl_0811,1707,8,11,332
sngl_0811,1708,9,11,332
sngl_0811,1709,9,11,332
sngl_0811,1712,8,11,332
sngl_0811,1716,8,11,332
sngl_0811,1717,8,11,332
sngl_0811,1718,9,11,332
sngl_0811,1719,9,11,332
sngl_0811,1720,8,11,332
sngl_0811,1721,8,11,332
sngl_0811,1722,9,11,332
sngl_0811,1723,9,11,332
sngl_0811,1724,9,11,332
sngl_0811,1727,8,11,332
sngl_0811,1728,9,11,332
sngl_0811,1729,9,11,332
sngl_0811,1730,8,11,332
sngl_0811,1731,8,11,332
sngl_0811,1732,9,11,332
sngl_0811,1733,9,11,332
sngl_0811,1734,9,11,332
sngl_0811,1735,8,11,332
sngl_0811,1736,8,11,332
sngl_0811,1737,9,11,332
sngl_0811,1738,9,11,332
sngl_0811,1739,9,11,332
sngl_0811,1740,8,11,332
sngl_0811,1748,4,7,38
sngl_0811,1749,5,6,36
sngl_0811,1750,5,5,36
sngl_0811,1751,4,5,38
sngl_0811,1752,6,6,36
sngl_0811,1754,6,9,39
sngl_0811,1761,7,5,45
sngl_0811,1762,10,7,45
sngl_0811,1763,10,9,45
sngl_0811,1764,9,11,45
sngl_0811,1766,11,7,45
sngl_0811,1767,11,8,45
sngl_0811,1769,10,15,45
sngl_0811,1771,8,17,45
sngl_0811,1773,9,19,45
sngl_0811,1774,8,20,45
sngl_0811,1775,8,20,45
sngl_0811,1776,9,21,45
sngl_0811,1777,9,21,45
sngl_0811,1778,8,23,45
sngl_0811,1779,11,24,45
sngl_0811,1955,8,23,45
sngl_0811,1956,8,23,45
sngl_0811,1957,8,23,45
sngl_0811,1958,7,23,45
sngl_0811,1959,8,23,45
sngl_0811,1960,10,24,45
sngl_0811,1962,10,35,45
sngl_0811,1963,8,38,45
sngl_0811,1968,7,16,45
sngl_0811,1970,7,18,45
sngl_0811,1976,8,1,127
sngl_0811,1977,9,4,127
sngl_0811,1983,10,24,127
sngl_0811,2219,7,27,127
sngl_0811,2222,12,29,127
sngl_0811,2223,12,29,127
sngl_0811,2224,11,29,127
sngl_0811,2225,11,30,127
sngl_0811,2226,10,30,127
sngl_0811,2227,11,30,127
sngl_0811,2228,10,30,127
sngl_0811,2229,9,31,127
sngl_0811,2230,9,31,127
sngl_0811,2231,9,31,127
sngl_0811,2232,9,31,127
sngl_0811,2233,8,31,127
sngl_0811,2234,9,31,127
sngl_0811,2235,9,31,127
sngl_0811,2236,9,31,127
sngl_0811,2237,9,31,127
sngl_0811,2238,8,31,127
sngl_0811,2239,9,31,127
sngl_0811,2240,9,31,127
sngl_0811,2241,9,31,127
sngl_0811,2242,9,31,127
sngl_0811,2243,8,31,127
sngl_0811,2244,9,31,127
sngl_0811,2245,9,31,127
sngl_0811,2246,9,31,127
sngl_0811,2247,9,31,127
sngl_0811,2248,8,31,127
sngl_0811,2249,9,31,127
sngl_0811,2250,9,31,127
sngl_0811,2251,9,31,127
sngl_0811,2470,9,31,127
sngl_0811,2471,9,31,127
sngl_0811,2472,8,31,127
sngl_0811,2473,9,31,127
sngl_0811,2474,9,31,127
sngl_0811,2475,8,31,127
sngl_0811,2476,9,31,127
sngl_0811,2477,8,31,127
sngl_0811,2478,9,31,127
sngl_0811,2479,9,31,127
sngl_0811,2480,8,31,127
sngl_0811,2481,9,31,127
sngl_0811,2482,8,31,127
sngl_0811,2483,9,31,127
sngl_0811,2484,9,31,127
sngl_0811,2485,8,31,127
sngl_0811,2486,9,31,127
sngl_0811,2487,8,31,127
sngl_0811,2488,9,31,127
sngl_0811,2489,9,31,127
sngl_0811,2490,8,31,127
sngl_0811,2491,9,31,127
sngl_0811,2492,8,31,127
sngl_0811,2493,9,31,127
sngl_0811,2494,9,31,127
sngl_0811,2495,8,31,127
sngl_0811,2496,9,31,127
sngl_0811,2497,8,31,127
sngl_0811,2498,9,31,127
sngl_0811,2499,9,31,127
sngl_0811,2500,8,31,127
sngl_0811,2501,9,31,127
sngl_0811,2502,8,31,127
sngl_0811,2503,9,31,127
sngl_0811,2504,9,31,127
sngl_0811,2505,8,31,127
sngl_0811,2506,9,31,127
sngl_0811,2507,8,31,127
sngl_0811,2508,9,31,127
sngl_0811,2509,9,31,127
sngl_0811,2510,8,31,127
sngl_0811,2511,9,31,127
sngl_0811,2512,8,31,127
sngl_0811,2513,9,31,127
sngl_0811,2514,9,31,127
sngl_0811,2515,8,31,127
sngl_0811,2516,9,31,127
sngl_0811,2517,8,31,127
sngl_0811,2518,9,31,127
sngl_0811,2519,9,31,127
sngl_0811,2520,8,31,127
sngl_0811,2521,9,31,127
sngl_0811,2522,8,31,127
sngl_0811,2523,9,31,127
sngl_0811,2524,9,31,127
sngl_0811,2525,8,31,127
sngl_0811,2526,9,31,127
sngl_0811,2527,8,31,127
sngl_0811,2528,9,31,127
sngl_0811,2529,9,31,127
sngl_0811,2530,8,31,127
sngl_0811,2531,9,31,127
sngl_0811,2532,8,31,127
sngl_0811,2533,9,31,127
sngl_0811,2534,9,31,127
sngl_0811,2535,8,31,127
sngl_0811,2536,9,31,127
sngl_0811,2537,8,31,127
sngl_0811,2538,9,31,127
sngl_0811,2539,9,31,127
sngl_0811,2540,8,31,127
sngl_0811,2541,9,31,127
sngl_0811,2542,8,31,127
sngl_0811,2543,9,31,127
sngl_0811,2544,9,31,127
sngl_0811,2545,8,31,127
sngl_0811,2546,9,31,127
sngl_0811,2547,8,31,127
sngl_0811,2552,1,1,125
sngl_0811,2553,2,3,129
sngl_0811,2554,2,87,129
sngl_0811,2557,2,26,129
sngl_0811,2558,2,36,129
sngl_0811,3522,13,3,19
sngl_0811,3523,13,3,19
sngl_0811,3536,1,4,159
sngl_0811,3537,2,6,159
sngl_0811,3539,2,11,159
sngl_0811,3544,1,2,119
sngl_0811,3546,1,6,118
sngl_0811,3548,1,1,125
sngl_0811,3552,1,20,129
sngl_0811,3554,2,36,129
sngl_0811,3555,2,47,129
sngl_0811,3556,2,32,129
sngl_0811,3557,2,70,129
sngl_0811,3558,2,72,129
sngl_0811,3560,2,77,129
sngl_0811,3561,2,61,199
sngl_0811,3563,2,91,129
sngl_0811,3565,2,88,129
sngl_0811,3566,2,88,129
sngl_0811,3567,1,88,129
sngl_0811,3568,2,88,129
sngl_0811,3569,2,88,129
sngl_0811,3570,2,88,129
sngl_0811,3571,2,88,129
sngl_0811,3572,1,88,129
sngl_0811,3573,2,88,129
sngl_0811,3574,2,88,129
sngl_0811,3575,2,88,129
sngl_0811,3576,2,88,129
sngl_0811,3577,1,88,129
sngl_0811,3578,2,88,129
sngl_0811,3579,2,88,129
sngl_0811,3580,2,88,129
sngl_0811,3581,2,88,129
sngl_0811,3582,1,88,129
sngl_0811,3583,2,88,129
sngl_0811,3584,2,88,129
sngl_0811,3585,2,88,129
sngl_0811,3586,2,88,129
sngl_0811,3587,1,88,129
sngl_0811,3588,2,88,129
sngl_0811,3589,2,88,129
sngl_0811,3590,2,88,129
sngl_0811,3591,2,88,129
sngl_0811,3592,1,88,129
sngl_0811,3593,2,88,129
sngl_0811,3594,2,88,129
sngl_0811,3595,2,88,129
sngl_0811,3596,2,88,129
sngl_0811,3597,1,88,129
sngl_0811,3598,2,88,129
sngl_0811,3599,2,88,129
sngl_0811,3600,2,88,129
sngl_0811,3601,2,88,129
sngl_0811,3602,1,88,129
sngl_0811,3780,1,88,129
sngl_0811,3781,2,88,129
sngl_0811,3782,2,88,129
sngl_0811,3783,2,88,129
sngl_0811,3784,2,88,129
sngl_0811,3785,1,86,129
sngl_0811,3786,2,88,129
sngl_0811,3787,2,88,129
sngl_0811,3788,2,86,129
sngl_0811,3789,2,86,129
sngl_0811,3790,1,86,129
sngl_0811,3791,2,88,129
sngl_0811,3792,2,86,129
sngl_0811,3793,2,88,129
sngl_0811,3794,2,88,129
sngl_0811,3795,1,88,129
sngl_0811,3843,1,86,129
sngl_0811,3845,2,90,129
sngl_0811,3847,2,101,129
sngl_0811,3850,2,113,129
sngl_0811,3853,2,20,129
sngl_0811,4045,2,14,129
sngl_0811,4046,2,14,129
sngl_0811,4047,1,14,129
sngl_0811,4048,2,14,129
sngl_0811,4049,1,14,129
sngl_0811,4050,2,14,129
sngl_0811,4051,2,14,129
sngl_0811,4052,1,14,129
sngl_0811,4053,2,14,129
sngl_0811,4054,1,14,129
sngl_0811,4055,2,14,129
sngl_0811,4056,2,14,129
sngl_0811,4057,1,14,129
sngl_0811,4058,2,14,129
sngl_0811,4059,1,14,129
sngl_0811,4060,2,14,129
sngl_0811,4065,2,4,79
sngl_0811,4067,2,34,79
sngl_0811,4068,2,28,79
sngl_0811,4069,1,29,79
sngl_0811,4070,2,33,79
sngl_0811,4309,2,56,79
sngl_0811,4310,1,56,79
sngl_0811,4311,1,56,79
sngl_0811,4312,1,56,79
sngl_0811,4313,2,56,79
sngl_0811,4314,2,56,79
sngl_0811,4315,1,56,79
sngl_0811,4316,1,56,79
sngl_0811,4317,2,56,79
sngl_0811,4318,2,56,79
sngl_0811,4319,2,56,79
sngl_0811,4320,1,56,79
sngl_0811,4321,1,56,79
sngl_0811,4322,1,56,79
sngl_0811,4323,2,56,79
sngl_0811,4324,2,56,79
sngl_0811,4325,1,56,79
sngl_0811,4326,1,56,79
sngl_0811,4327,1,56,79
sngl_0811,4328,2,56,79
sngl_0811,4329,2,56,79
sngl_0811,4330,1,56,79
sngl_0811,4331,1,56,79
sngl_0811,4332,1,56,79
sngl_0811,4333,2,56,79
sngl_0811,4334,2,56,79
sngl_0811,4335,1,56,79
sngl_0811,4336,1,56,79
sngl_0811,4337,1,56,79
sngl_0811,4338,2,56,79
sngl_0811,4339,2,56,79
sngl_0811,4340,1,56,79
sngl_0811,4341,1,56,79
sngl_0811,4344,2,1,129
sngl_0811,4345,2,3,129
sngl_0811,4346,2,88,129
sngl_0811,4347,2,19,129
sngl_0811,4349,2,25,129
sngl_0811,4352,2,42,129
sngl_0811,4353,2,43,129
sngl_0811,4354,2,99,129
sngl_0811,4355,2,60,129
sngl_0811,4356,2,75,129
sngl_0811,4357,2,30,129
sngl_0811,4358,1,80,129
sngl_0811,4359,1,68,169
sngl_0811,4360,2,86,129
sngl_0811,4361,2,86,129
sngl_0811,4362,1,86,129
sngl_0811,4363,1,86,129
sngl_0811,4364,2,86,129
sngl_0811,4365,2,86,129
sngl_0811,4366,2,86,129
sngl_0811,4367,1,86,129
sngl_0811,4368,1,86,129
sngl_0811,4369,2,86,129
sngl_0811,4370,2,86,129
sngl_0811,4371,2,86,129
sngl_0811,4372,1,86,129
sngl_0811,4373,1,86,129
sngl_0811,4374,2,86,129
sngl_0811,4375,2,86,129
sngl_0811,4376,2,86,129
sngl_0811,4377,1,86,129
sngl_0811,4378,1,86,129
sngl_0811,4379,2,86,129
sngl_0811,4380,2,86,129
sngl_0811,4381,2,86,129
sngl_0811,4382,1,86,129
sngl_0811,4383,1,86,129
sngl_0811,4384,2,86,129
sngl_0811,4566,2,86,129
sngl_0811,4567,2,86,129
sngl_0811,4568,1,86,129
sngl_0811,4569,1,86,129
sngl_0811,4570,2,86,129
sngl_0811,4571,2,86,129
sngl_0811,4572,2,86,129
sngl_0811,4573,1,86,129
sngl_0811,4574,1,86,129
sngl_0811,4575,2,86,129
sngl_0811,4576,2,86,129
sngl_0811,4577,2,86,129
sngl_0811,4578,1,86,129
sngl_0811,4579,1,86,129
sngl_0811,4580,2,86,129
sngl_0811,4581,2,86,129
sngl_0811,4582,2,86,129
sngl_0811,4583,1,86,129
sngl_0811,4584,1,86,129
sngl_0811,4585,1,86,129
sngl_0811,4586,2,86,129
sngl_0811,4587,2,86,129
sngl_0811,4588,1,86,129
sngl_0811,4589,1,86,129
sngl_0811,4590,2,86,129
sngl_0811,4591,2,86,129
sngl_0811,4592,2,86,129
sngl_0811,4593,1,86,129
sngl_0811,4594,1,86,129
sngl_0811,4595,2,86,129
sngl_0811,4597,1,1,119
sngl_0811,4598,1,1,118
sngl_0811,4599,2,1,118
sngl_0811,4600,2,1,116
sngl_0811,4601,1,1,116
sngl_0811,4602,1,1,118
sngl_0811,4603,1,1,116
sngl_0811,4604,2,1,116
sngl_0811,4605,2,1,116
sngl_0811,4606,1,1,118
sngl_0811,4607,1,1,116
sngl_0811,4608,1,1,116
sngl_0811,4609,2,119,119
sngl_0811,4612,2,107,119
sngl_0811,4613,2,106,118
sngl_0811,4616,2,82,116
sngl_0811,4618,2,90,118
sngl_0811,4619,2,90,118
sngl_0811,4620,1,80,118
sngl_0811,4621,2,90,116
sngl_0811,4622,1,80,118
sngl_0811,4623,2,80,118
sngl_0811,4624,2,80,118
sngl_0811,4625,1,80,116
sngl_0811,4626,2,80,118
sngl_0811,4627,1,80,116
sngl_0811,4628,2,80,118
sngl_0811,4629,2,80,118
sngl_0811,4630,1,80,118
sngl_0811,4631,2,80,116
sngl_0811,4632,1,90,118
sngl_0811,4633,2,90,116
sngl_0811,4634,2,80,116
sngl_0811,4635,1,80,116
sngl_0811,4636,2,80,116
sngl_0811,4637,1,90,118
sngl_0811,4638,2,90,118
sngl_0811,4639,2,80,116
sngl_0811,4640,1,80,116
sngl_0811,4641,2,80,116
sngl_0811,4642,1,90,116
sngl_0811,4643,2,80,116
sngl_0811,4644,2,90,116
sngl_0811,4645,1,90,118
sngl_0811,4646,2,80,116
sngl_0811,4647,1,80,116
sngl_0811,4648,2,80,116
sngl_0811,4649,2,80,118
