level,songId,stepId,title,titleEn,artistEn,difficulty,effectiveLevel,voteDifficulty,voteStd,convergenceScore,specialRatio,special,defined,clearCount,totalCount,realClearCount,realTotalCount,breakOnRate,totalBreakOnRate,bpmMin,bpmMax,stepArtist,versionIdOfChart,isPremium,isRemix,deleted,disabled,tagIds,tagVals,imageUrl,youtubeUrl,youtubeUrl3rd
S4,40,2043,추격,Etude Op 10-4,MAX,S4,5.050234,1.0,0.25,0.59,0.0,False,True,181,196,11,12,0.9167,0.9235,176,176,SUNNY,7,True,False,False,False,6|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/584749a3cecd3f4b5714df28cd502d14.png?v=20260701145646,https://www.youtube.com/watch?v=OVdGvt65pPQ,https://www.youtube.com/watch?v=b1ECazsIEsM
S4,121,2066,키메라,Chimera,Yahpp,S4,5.137296,1.25,0.0,0.902,0.0,False,True,31,36,3,3,1.0,0.8611,210,210,ANDAMIRO & JKD,2,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/29515cbcd2bb2db30c23ed5228cdf93d.png?v=20260701145646,,https://www.youtube.com/watch?v=579YAiLHu1E
S4,83,2132,디그니티,Dignity,Crash,S4,4.066194,0.25,0.0,0.658,0.0,False,True,59,78,5,9,0.5556,0.7564,195,195,ANDAMIRO,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/f1cb86385e1dcac7b5dd87da181ed2f2.png?v=20260701145646,,https://www.youtube.com/watch?v=SijdZCToArE
S4,77,2178,스톰,STORM,KOYOTE,S4,2.989783,0.0,0.0,0.764,0.0,False,True,108,110,8,8,1.0,0.9818,139,139,,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/50c49e67d330d6bd6d84b04da8afaa2a.png?v=20260701145646,https://www.youtube.com/watch?v=YJccymemG_c,https://www.youtube.com/watch?v=tZ8VG0EgYtQ
S4,59,2184,아모르 파티,Amor Fati,Yeon Ja Kim,S4,2.782621,0.0,0.0,0.764,0.0,False,True,122,129,10,10,1.0,0.9457,134,134,,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img/46f545d32d421f3b6d7bd7d67531173e.png?v=20251219163819,https://www.youtube.com/watch?v=PJGx-wldjNw,https://www.youtube.com/watch?v=1B_s4CwhH6g
S4,162,2244,또다른 진심,Another Truth,Novasonic,S4,5.351822,1.25,0.0,0.902,0.0,False,True,60,64,6,7,0.8571,0.9375,136,136,ANDAMIRO,1,False,False,False,False,16|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/99f3f46537f96803c46612b5a8870e87.png?v=20260701145646,,https://www.youtube.com/watch?v=ZM3_vyJwCAk
S4,43,2285,바이올렛 퍼퓸,Violet Perfume,SHK,S4,4.501322,0.5,0.0,0.6,0.0,False,True,45,47,8,8,1.0,0.9574,140,140,BANNIE,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/b56c4919c761edb184564ea723b74e47.png?v=20260701145646,,https://www.youtube.com/watch?v=R6He0FtMTkM
S4,102,2396,퍼페츄얼,Perpetual,Qu-ail,S4,4.48059,0.5,0.0,0.6,0.0,False,True,43,53,3,4,0.75,0.8113,180,180,WINDFORCE,7,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/aaa768a0b807b815409ed97d9efac188.png?v=20260701145646,https://www.youtube.com/watch?v=0Xh3ijGcqVI,https://www.youtube.com/watch?v=bKN7_cav0LA
S4,164,2411,탄탄멘,Tantanmen,memme,S4,4.447784,0.75,0.0,0.658,0.0,False,True,37,41,7,8,0.875,0.9024,185,185,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/ba1cf709de84af438c6697c1587528b3.png?v=20260701145646,https://www.youtube.com/watch?v=ZfoNtqLDNQ4,https://www.youtube.com/watch?v=Survm_M3t64
S4,211,2499,임프린팅,Imprinting,Sakuzyo,S4,4.558647,0.75,0.0,0.658,0.0,False,True,45,48,6,6,1.0,0.9375,175,175,NIMGO & EXC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/32c419f173c4eeb2b9f9f92308c60996.png?v=20260701145646,,https://www.youtube.com/watch?v=TL8UZiuHGv8
S4,31,2539,슈퍼 판타지,Super Fantasy,SHK,S4,4.186656,0.25,0.0,0.658,0.0,False,True,44,48,4,4,1.0,0.9167,145,145,EXC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/3c8de1e739b5d74edde29b76f4d65d77.png?v=20260701145646,,https://www.youtube.com/watch?v=cTjHc8nEvl0
S4,388,2617,네크로맨시,Necromancy,Zircon,S4,4.79843,0.75,0.0,0.658,0.0,False,True,27,30,4,4,1.0,0.9,173,173,HP & JKD,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/79fbf23383fdf73812bf805d7580eb45.png?v=20260701145646,,https://www.youtube.com/watch?v=nQ6oy1c_0q8
S4,94,2644,풀 문,Full Moon,Dreamcatcher,S4,4.723421,0.75,0.0,0.658,0.0,False,True,45,53,8,11,0.7273,0.8491,190,190,,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/992c331c091355947214279619c2a366.png?v=20260701145646,https://www.youtube.com/watch?v=EsnKygm2REU,https://www.youtube.com/watch?v=zX6ikcw08YQ
S4,326,2670,필 마이 해피니스,Feel My Happiness,3R2,S4,3.966049,0.25,0.0,0.658,0.0,False,True,49,50,6,6,1.0,0.98,175,175,ENVYTIC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/70863cab2c4dde4b17a9efe9c124cc30.png?v=20260701145646,,https://www.youtube.com/watch?v=PFVC7MPlelY
S4,185,2720,크로스 레이 (feat. 月下Lia),CROSS RAY (feat. 月下Lia),HyuN,S4,4.764903,0.75,0.0,0.658,0.0,False,True,42,46,2,2,1.0,0.913,176,176,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/dfba9d785e48104e3cf269d4aa594559.png?v=20260701145646,,https://www.youtube.com/watch?v=0ZPOOFCWw9I
S4,136,2790,틸 디 엔드 오브 타임,Till the end of time,BanYa,S4,4.499771,0.5,0.0,0.6,0.0,False,True,32,32,7,7,1.0,1.0,140,140,B.P.M.,1,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/a23e6e40c666b2652fc2bbe0d9aa8ee5.png?v=20260701145646,,https://www.youtube.com/watch?v=KGoiog_Drtg
S4,118,2805,마왕,The Devil,Banya Production,S4,4.90708,0.75,0.0,0.658,0.0,False,True,15,15,2,2,1.0,1.0,130,240,BPM,3,False,False,False,False,0|1|2|3|4,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/f10447d5fb8e319b1154f0e940c16358.png?v=20260701145646,,https://www.youtube.com/watch?v=S6H0Ll_wW2Q
S4,275,2908,월광,Moonlight,BanYa,S4,3.776424,-0.25,0.0,0.902,0.0,False,True,29,29,4,4,1.0,1.0,180,180,BPM,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/682deef3bbe633670e77fb83018e5271.png?v=20260701145646,,https://www.youtube.com/watch?v=yGcDA0NvkK4
S4,380,2910,일 더하기 일은 귀요미,Cutie Song,memme,S4,4.29864,0.5,0.0,0.6,0.0,False,True,34,41,6,7,0.8571,0.8293,174,174,BME,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/407e597c70954fc0925b41cd905ca913.png?v=20260701145646,https://www.youtube.com/watch?v=XUIvo8gLumw,https://www.youtube.com/watch?v=2koFnYawvcI
S4,195,2918,저스트 홀드 온 (To All Fighters),Just Hold On (To All Fighters),void,S4,4.594155,0.75,0.0,0.658,0.0,False,True,26,32,4,5,0.8,0.8125,170,170,NIMGO,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/a5cdeb1b546d6bbd592dd202c3a79345.png?v=20260701145646,,https://www.youtube.com/watch?v=rRrSaHcaUu4
S4,225,2949,슈퍼 카프리시오,Super Capriccio,SHK,S4,4.488343,0.5,0.0,0.6,0.0,False,True,38,38,5,5,1.0,1.0,150,150,EXC,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/9aab5bee552aab116a9f4ccbc3c50f34.png?v=20260701145646,,https://www.youtube.com/watch?v=6CTOCQUJ7EI
S4,189,3024,스프레이,Spray,WEi,S4,4.003388,0.0,0.0,0.764,0.0,False,True,72,75,10,11,0.9091,0.96,92,92,,7,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img/d89b413ad14fae24007dfdd77a387d6c.png?v=20251219163819,https://www.youtube.com/watch?v=EtAO7PHNAEU,https://www.youtube.com/watch?v=tZ8VG0EgYtQ
S4,252,3026,네메시스,Nemesis,M2U,S4,4.294562,0.5,0.0,0.6,0.0,False,True,26,28,2,2,1.0,0.9286,160,160,EXC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/256e831b22119235f57a6e2629ad76e4.png?v=20260701145646,,https://www.youtube.com/watch?v=24qhNZ8L84M
S4,197,3054,엑스트라바간자,Extravaganza,BanYa,S4,4.985622,1.0,0.0,0.764,0.0,False,True,37,39,2,2,1.0,0.9487,195,195,BPM & ANDAMIRO,1,False,False,False,False,14|17|0|1|2,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/ca2dc56183124e894472e0064435b39b.png?v=20260701145646,,https://www.youtube.com/watch?v=cD2A3ZKf9CI
S4,233,3099,천년이 지나서,After a thousand years,TOTO,S4,5.116185,1.0,0.0,0.764,0.0,False,True,33,36,3,4,0.75,0.9167,180,180,HP,6,False,False,False,False,6|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/79dd036b5c0341224e24dbf9bbfa96b0.png?v=20260701145646,https://www.youtube.com/watch?v=_mEtd3c_Jbw,https://www.youtube.com/watch?v=vNfSblnlcxI
S4,248,3203,하드코어 오브 더 노스,Hardkore of the North,Diclonius Kid,S4,4.887203,1.0,0.0,0.764,0.0,False,True,22,23,2,2,1.0,0.9565,190,190,HP,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/bd2a88dd76f59d86f3a536dd3afd3ed2.png?v=20260701145646,,https://www.youtube.com/watch?v=JZ43j_xiMAo
S4,110,3279,가고일,Gargoyle,Sanxion7,S4,4.487711,0.5,0.0,0.6,0.0,False,True,31,38,6,6,1.0,0.8158,150,150,HP,3,False,False,False,False,6|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/618150bb862eb2a3177d94ac387aae60.png?v=20260701145646,,https://www.youtube.com/watch?v=9WSTmLLiA3U
S4,217,3281,슈가 플럼,Sugar Plum,Mr. Weq,S4,4.094088,0.25,0.0,0.658,0.0,False,True,49,50,4,4,1.0,0.98,170,170,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/9d407b174aada4561c5da22425bd6a57.png?v=20260701145646,https://www.youtube.com/watch?v=fKZbkodCFgw,https://www.youtube.com/watch?v=kuM3nYhFxqo
S4,355,3319,마타도르,MATADOR,Cranky,S4,5.24546,1.25,0.0,0.902,0.0,False,True,27,29,3,3,1.0,0.931,168,168,AYAPPING,4,False,False,False,False,6|21|0|1|2,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/2e57f224899a9644cda9632c7795f915.png?v=20260701145646,,https://www.youtube.com/watch?v=OnycehfQWrE
S4,385,3326,프라임,PRIME,Tatsh,S4,4.60588,0.75,0.0,0.658,0.0,False,True,17,21,3,4,0.75,0.8095,165,165,NIMGO,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/b884420c531d98a83a9746e76cd31fa2.png?v=20260701145646,,https://www.youtube.com/watch?v=5Vh8n7dJUF0
S4,356,3354,퀸 오브 더 레드,Queen Of The Red,ETIA.,S4,4.99064,1.0,0.0,0.764,0.0,False,True,20,22,2,2,1.0,0.9091,188,188,BANNIE,4,False,False,False,False,5|21|0|1|2,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/4df7e2adc835650b5fef4106978a3b48.png?v=20260701145646,,https://www.youtube.com/watch?v=cSqWk4T0V4c
S4,221,3446,타이밍,Timing,HIGHTEEN,S4,4.14548,0.25,0.0,0.658,0.0,False,True,37,39,5,5,1.0,0.9487,164,164,OSING,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8ab5981a8fb556f4c0ec89bbf6ea440b.png?v=20260701145646,,https://www.youtube.com/watch?v=Afeh6nyBKvI
S4,304,3492,몽키 핑거즈,Monkey Fingers,BanYa,S4,4.933473,1.0,0.0,0.764,0.0,False,True,21,25,3,4,0.75,0.84,186,186,ANDAMIRO,1,False,False,False,False,5|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/e6ecc09a565ada5265527c279e9a73a2.png?v=20260701145646,,https://www.youtube.com/watch?v=jSq03KcSInk
S4,171,3555,테프리스,Tepris,Doin,S4,4.510831,0.5,0.0,0.6,0.0,False,True,24,25,2,2,1.0,0.96,145,145,BPM,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/fbb495de710207040ce185bd2ad7424c.png?v=20260701145646,,https://www.youtube.com/watch?v=3sZaF3Hgv7U
S4,314,3579,코스미컬 리듬,Cosmical Rhythm,SID-SOUND,S4,3.703454,0.0,0.0,0.764,0.0,False,True,29,29,4,4,1.0,1.0,128,128,AYAPPING,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/f45c91f263c79843ff35e8d0e00c3246.png?v=20260701145646,,https://www.youtube.com/watch?v=Yy6-PzuDOCE
S4,183,3586,트로피카닉,Tropicanic,SHK,S4,4.316811,0.5,0.0,0.6,0.0,False,True,40,41,5,5,1.0,0.9756,145,145,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/7599c6b45fc18dacacbd7fa710e1fbbe.png?v=20260701145646,https://www.youtube.com/watch?v=its1JH9ZSpw,https://www.youtube.com/watch?v=c8-Qnc5v94E
S4,312,3606,라이프 이즈 피아노,Life is PIANO,Junk,S4,4.308252,0.25,0.0,0.658,0.0,False,True,50,52,6,6,1.0,0.9615,133,133,,6,False,False,False,False,6|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/4fae4c49e72904be375f6e913a15a003.png?v=20260701145646,https://www.youtube.com/watch?v=xh-3xG0npUE,https://www.youtube.com/watch?v=kvp1KFitGks
S4,170,3615,사라반드,Sarabande,MAX,S4,4.639811,0.75,0.0,0.658,0.0,False,True,46,50,6,6,1.0,0.92,157,157,EXC,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/ffe09fd20d848ce19952f5867e6de25e.png?v=20260701145646,,https://www.youtube.com/watch?v=5EMARgWNRLo
S4,341,3643,치킨 윙,CHICKEN WING,BanYa,S4,2.826281,0.0,0.0,0.764,0.0,False,True,22,23,2,2,1.0,0.9565,200,200,HP,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8d26b7c6b40b80e288decba3687b14fb.png?v=20260701145646,,https://www.youtube.com/watch?v=tKq_e758PPk
S4,413,3665,가장신자,Kasou Shinja仮装信者,MAX,S4,4.77692,0.75,0.0,0.658,0.0,False,True,19,21,2,2,1.0,0.9048,170,170,NIMGO,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/29b6ff6beda3f488e7f64c6f9d5d3ecd.png?v=20260701145646,,https://www.youtube.com/watch?v=-x4mz2_nOpo
S4,200,3684,파사칼리아,Passacaglia,SynthWulf,S4,4.832933,1.0,0.0,0.764,0.0,False,True,21,27,3,7,0.4286,0.7778,175,175,HP,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/dbaa447e9e95f33d09686f71ee98141a.png?v=20260701145646,,https://www.youtube.com/watch?v=ZrOFrxcff_Q
S4,270,3687,아르카나 포스,Arcana Force,mzet:-P,S4,4.377763,0.5,0.0,0.6,0.0,False,True,27,30,3,4,0.75,0.9,175,175,OSING,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/069ce59bbca7f929cd0a2b6c80ea791c.png?v=20260701145646,,https://www.youtube.com/watch?v=p4v4_cbWVkc
S4,303,3705,오벨리스크,Obelisque,ESTi x M2U,S4,4.25246,0.25,0.0,0.658,0.0,False,True,31,32,5,5,1.0,0.9688,140,140,,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/96350a76494dedadae7e60dbfcc422a1.png?v=20260701145646,,https://www.youtube.com/watch?v=PTFhzp1tcEo
S4,322,3709,테이크 아웃,Take Out,SHK,S4,4.873389,1.0,0.0,0.764,0.0,False,True,19,22,1,2,0.5,0.8636,170,170,BPM,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/8eb6a7d9798400553892511bf913409a.png?v=20260701145646,,https://www.youtube.com/watch?v=Bi0M6ZyNKNo
S4,468,3729,헝가리 무곡 V,Hungarian Dance V,Banya Production,S4,4.439443,0.5,0.0,0.6,0.0,False,True,16,17,1,1,1.0,0.9412,145,145,ANDAMIRO & JKD,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/ab07f8e1efa8abf5d3f6b72e8909a409.png?v=20260701145646,,https://www.youtube.com/watch?v=Uh64bKlLA1E
S4,530,3733,웨딩 크래셔 - SHORT CUT -,Wedding Crashers - SHORT CUT -,SHK,S4,3.797394,0.083,0.118,0.654,0.0,False,True,112,114,4,4,1.0,0.9825,165,165,,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/69082c45f8bed5d3bc6a8ce0623f3f19.png?v=20260701145646,,https://www.youtube.com/watch?v=0LMEZTnDzKM
S4,203,3738,서든 로맨스 [PIU Edit],Sudden Romance [PIU Edit],void,S4,4.618388,0.75,0.0,0.658,0.0,False,True,18,19,3,4,0.75,0.9474,152,152,NIMGO,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/86d39cb7c937642663fccd5aec0877c2.png?v=20260701145646,,https://www.youtube.com/watch?v=M9zgMuT0RkY
S4,264,3759,아발란치,Avalanche,memme,S4,4.993324,1.0,0.0,0.764,0.0,False,True,19,19,2,2,1.0,1.0,175,175,HP,4,False,False,False,False,6|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/c55b5035aa594ffa59dd1a99aef918c8.png?v=20260701145646,,https://www.youtube.com/watch?v=BFQUOzAwTxc
S4,236,3760,헤스티아,Hestia,Gentle Stick,S4,4.302182,0.5,0.0,0.6,0.0,False,True,19,20,2,2,1.0,0.95,150,150,EXC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/6aad0134937d6a0994dbd57a1f41aa78.png?v=20260701145646,,https://www.youtube.com/watch?v=0XoGoqH4Iy0
S4,432,3763,팝 더 트랙,Pop The Track,J-Mi & Midi-D & Ft. Hanna Stockzell,S4,4.480178,0.5,0.0,0.6,0.0,False,True,22,23,2,2,1.0,0.9565,160,160,SUNNY,3,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/144c2b06732112f18a9342904b058aa4.png?v=20260701145646,,https://www.youtube.com/watch?v=Uz7AXPwTVgU
S4,135,3776,유토피아,Utopia,Smiley,S4,5.228039,1.25,0.0,0.902,0.0,False,True,20,22,4,4,1.0,0.9091,166,166,BPM,3,False,False,False,False,2|16|0|1|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/00843a3856bebbb34316d9c8368e23a1.png?v=20260701145646,,https://www.youtube.com/watch?v=2--KEABOjGg
S4,224,3786,리얼리티,Reality,SHK,S4,4.99734,1.0,0.0,0.764,0.0,False,True,16,21,3,3,1.0,0.7619,135,135,ANDAMIRO & BPM,3,False,False,False,False,17|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/a2c8a74650ac15de9f85570e013cff72.png?v=20260701145646,,https://www.youtube.com/watch?v=P1ycaN8mNZM
S4,306,3823,데스티네이션,Destination,SHK,S4,5.077679,1.083,0.118,0.485,0.3333333333333333,False,True,10,12,1,1,1.0,0.8333,150,150,B.P.M.,3,False,False,False,False,2|16|0|1|3,1.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/be879f5ee944b5f1fe4dc088b7be923f.png?v=20260701145646,,https://www.youtube.com/watch?v=GHhqGq9hDEA
S4,245,3827,미토츠다이라,Mitotsudaira,ETIA.,S4,4.56311,0.5,0.0,0.6,0.0,False,True,12,14,1,2,0.5,0.8571,136,136,NIMGO,4,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/ecf79c1e42b93ee432951987eb08b108.png?v=20260701145646,,https://www.youtube.com/watch?v=drbcgTxkEGk
S4,192,3840,러브 이즈 어 데인저 존 pt.2,Love is a Danger Zone pt. 2,BanYa,S4,4.685504,0.75,0.0,0.658,0.0,False,True,15,16,2,3,0.6667,0.9375,162,162,BPM,1,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/596f4c25fb4c17443b799fb997846dc5.png?v=20260701145646,,https://www.youtube.com/watch?v=faYqupcjji8
S4,364,3848,마카롱 데이,Macaron Day,HyuN,S4,4.201396,0.25,0.0,0.658,0.0,False,True,15,18,3,4,0.75,0.8333,173,173,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/e58e8e7f757dd4ca7acaf7bc61116aee.png?v=20260701145646,,https://www.youtube.com/watch?v=r1DqmDt1TQM
S4,391,3854,블레이징,Blazing,BanYa,S4,4.993129,1.0,0.0,0.764,0.0,False,True,16,16,1,1,1.0,1.0,158,158,ANDAMIRO,1,False,False,False,False,2|16|0|1|3,0.500|0.500|0.000|0.000|0.000,https://piugame.com/data/song_img2/025886fd5b3d73fc257a8eb8cb09bc03.png?v=20260701145646,,https://www.youtube.com/watch?v=ilYOB2EeOJA
S4,274,3874,갓 모드 feat. Skizzo,God Mode feat. Skizzo,nato,S4,4.595936,0.75,0.0,0.658,0.0,False,True,22,25,3,4,0.75,0.88,152,152,MINAMI,5,False,False,False,False,6|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/b38900d06ba8d8e1d203691c9ada94d8.png?v=20260701145646,,https://www.youtube.com/watch?v=DB6hN86sfCM
S4,397,3883,블랙 드래곤,Black Dragon,memme,S4,4.682219,0.75,0.0,0.658,0.0,False,True,21,22,4,5,0.8,0.9545,162,162,MINAMI,5,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/e5e538252c8e9c9ad3e77b04fde32231.png?v=20260701145646,,https://www.youtube.com/watch?v=Yzf43H0iXkk
S4,475,3889,엘리시움,Elysium,Warak,S4,4.289319,0.25,0.0,0.658,0.0,False,True,14,18,1,1,1.0,0.7778,128,128,ENVYTIC,4,False,False,False,False,21|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/f3ff5527f6e4218071d52d93b831fd53.png?v=20260701145646,,https://www.youtube.com/watch?v=ahzd30Yyje8
S4,452,3891,차이니즈 레스토랑,Chinese restaurant,memme,S4,4.469643,0.5,0.0,0.6,0.0,False,True,13,17,3,4,0.75,0.7647,175,175,EXC,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/03770c96fbed570ae8b855c094c0c774.png?v=20260701145646,,https://www.youtube.com/watch?v=awfBMFL6tUI
S4,507,3898,브레이크 아웃,Break Out,Lunatic Sounds,S4,4.738326,0.75,0.0,0.658,0.0,False,True,23,26,2,2,1.0,0.8846,175,175,CONRAD,5,False,False,False,False,17|0|1|2|3,1.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/e4403403d9db30ee30fec0b592d4c9c4.png?v=20260701145646,,https://www.youtube.com/watch?v=xCIZmpqdxqg
S4,267,3902,스타더스트 오버드라이브,Stardust Overdrive,typeMARS,S4,4.237409,0.25,0.0,0.658,0.0,False,True,16,18,2,3,0.6667,0.8889,175,175,CONRAD,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/b9be99d658d2ab83f12a236a1b3246bb.png?v=20260701145646,,https://www.youtube.com/watch?v=F0Ux2kjE1z8
S4,287,3905,아마겟돈,Harmagedon,HyuN vs lixound,S4,4.623956,0.75,0.0,0.658,0.0,False,True,17,19,1,2,0.5,0.8947,194,194,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/18c413bbfa40cc13fdc9ea1e3b2aa3c6.png?v=20260701145646,https://www.youtube.com/watch?v=108xhk3yksI,https://www.youtube.com/watch?v=c-Z_Wpaas44
S4,491,3910,카프리스 오브 오타다,Caprice of Otada,Banya Production,S4,4.999017,1.0,0.0,0.764,0.0,False,True,10,11,1,1,1.0,0.9091,160,160,EHWA,2,False,False,False,False,2|6|16|0|1,0.333|0.333|0.333|0.000|0.000,https://piugame.com/data/song_img2/aa22337f4318ef0a3628ccb4afae2fb5.png?v=20260701145646,,https://www.youtube.com/watch?v=L1hwrmOToBg
S4,282,3913,시그너스,Cygnus,nato,S4,4.893305,1.0,0.0,0.764,0.0,False,True,27,27,1,1,1.0,1.0,188,188,SUNNY,6,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/d3bb74a1485528e8428315183eaa1544.png?v=20260701145646,https://www.youtube.com/watch?v=WBnIPZTF6eU,https://www.youtube.com/watch?v=CzekZxzA4uA
S4,443,3923,암피트리온,Amphitryon,Gentle Stick,S4,4.38045,0.5,0.0,0.6,0.0,False,True,16,17,1,1,1.0,0.9412,155,155,SUNNY,4,False,False,False,False,0|1|2|3|4,0.000|0.000|0.000|0.000|0.000,https://piugame.com/data/song_img2/ea4a9955ef2ed1d32563b13d6e8bb9ec.png?v=20260701145646,,https://www.youtube.com/watch?v=_jArXlXQmB8
